file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
D:\objectoriented\SmartTube\exoplayer-amzn-2.10.6\library\core\src\main\java\com\google\android\exoplayer2\source\chunk\ChunkSampleStream.java,com.google.android.exoplayer2.source.chunk.ChunkSampleStream,class,31,34,3,31,101,1,0,72,13,0.8246377,0.55411255,0.90909094,30,0,21,8,0,1,22,0,0,0,23,1,1,20,0,2,16,0,12,452,32,14,17,0,1,3,37,106,13,75,4,0,2,0,262,1,0
D:\objectoriented\SmartTube\exoplayer-amzn-2.10.6\library\core\src\main\java\com\google\android\exoplayer2\text\cea\Cea608Decoder.java,com.google.android.exoplayer2.text.cea.Cea608Decoder$CueBuilder,innerclass,9,9,0,9,52,1,0,26,17,0.73571426,0.6666667,1.0,14,3,10,4,0,0,10,0,0,0,10,2,0,10,0,0,5,0,8,196,5,4,22,0,4,0,28,56,16,37,3,0,1,0,78,10,0
D:\objectoriented\SmartTube\leanback-1.0.0\src\main\java\androidx\leanback\widget\GuidedActionsStylist.java,androidx.leanback.widget.GuidedActionsStylist$ViewHolder$Anonymous1,anonymous,4,4,0,4,6,1,0,6,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,-1,0
D:\objectoriented\SmartTube\leanback-1.0.0\src\main\java\androidx\leanback\widget\GuidedActionsStylist.java,androidx.leanback.widget.GuidedActionsStylist$ViewHolder$Anonymous2,anonymous,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,-1,0
D:\objectoriented\SmartTube\exoplayer-amzn-2.10.6\library\core\src\main\java\com\google\android\exoplayer2\util\SlidingPercentile.java,com.google.android.exoplayer2.util.SlidingPercentile$Sample,innerclass,0,0,0,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,10,0
D:\objectoriented\SmartTube\exoplayer-amzn-2.10.6\extensions\vp9\src\main\java\com\google\android\exoplayer2\ext\vp9\VpxOutputBufferRenderer.java,com.google.android.exoplayer2.ext.vp9.VpxOutputBufferRenderer,interface,1,3,2,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0
D:\objectoriented\SmartTube\exoplayer-amzn-2.10.6\testutils\src\main\java\com\google\android\exoplayer2\testutil\Action.java,com.google.android.exoplayer2.testutil.Action$WaitForPlaybackState$Anonymous3,anonymous,1,1,0,1,2,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7,-1,0
D:\objectoriented\SmartTube\exoplayer-amzn-2.10.6\library\core\src\main\java\com\google\android\exoplayer2\offline\ProgressiveDownloader.java,com.google.android.exoplayer2.offline.ProgressiveDownloader$ProgressForwarder,innerclass,2,2,0,2,4,1,0,1,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,10,0,0,2,0,2,0,2,2,2,2,0,0,0,0,15,26,0
D:\objectoriented\SmartTube\leanback-1.0.0\src\main\java\androidx\leanback\graphics\FitWidthBitmapDrawable.java,androidx.leanback.graphics.FitWidthBitmapDrawable$Anonymous1,anonymous,1,1,0,1,2,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,0
D:\objectoriented\SmartTube\exoplayer-amzn-2.10.6\library\ui\src\main\java\com\google\android\exoplayer2\ui\PlaybackControlView.java,com.google.android.exoplayer2.ui.PlaybackControlView,class,7,7,0,7,4,4,0,0,6,1.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,1,1,0,0,0,1,0,0,19,0,0,0,0,0,1,0,1,0,1,0,0,2,0,33,1,0
D:\objectoriented\SmartTube\leanback-1.0.0\src\main\java\androidx\leanback\widget\PresenterSelector.java,androidx.leanback.widget.PresenterSelector,class,1,21,20,1,2,1,5,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1025,0
